aperture	0	bay_mouth_aperture:kragmar_west	after	-760	2939	193728	3	-761	2939	186240	3	-759	2939	196608	3
aperture	0	bay_mouth_aperture:kragmar_east	before	438	2920	0	0	439	2920	0	0	437	2920	0	0
aperture	0	bay_mouth_aperture:kragmar_east	after	1189	2928	0	0	1188	2928	0	0	1190	2928	0	0
attachment	0	perimeter_attachment:elandor:land_031	land_031	from	attachment_equality_select	0	1	-2498	-1100	-2498	-1100	1405
attachment	0	perimeter_attachment:elandor:land_001	land_001	from	attachment_equality_select	0	1	-2515	-2670	-2515	-2670	14791
attachment	0	perimeter_attachment:elandor:land_007	land_007	to	attachment_equality_select	0	1	2512	-2663	2512	-2663	9680
attachment	0	perimeter_attachment:elandor:land_034	land_034	to	attachment_equality_select	0	1	2497	-1100	2497	-1100	8107
attachment	0	perimeter_attachment:kragmar:land_037	land_037	from	attachment_equality_select	0	1	-2489	1100	-2489	1100	14202
attachment	0	perimeter_attachment:kragmar:land_010	land_010	from	attachment_equality_select	0	1	-2521	2665	-2521	2665	776
attachment	0	perimeter_attachment:kragmar:land_016	land_016	to	attachment_adjacent_select	1	1	2517	2678	2517	2679	5914
attachment	0	perimeter_attachment:kragmar:land_040	land_040	to	attachment_equality_select	0	1	2508	1100	2508	1100	7499
junction	0	relief_junction:-1050:-2250	1	1	0	2
junction	0	relief_junction:950:-2250	1	1	0	2
junction	0	relief_junction:-2200:-1900	3	3	0	1
junction	0	relief_junction:-1400:-1900	1	1	0	1
junction	0	relief_junction:-400:-1900	1	1	0	1
junction	0	relief_junction:400:-1900	1	1	0	1
junction	0	relief_junction:1400:-1900	1	1	0	1
junction	0	relief_junction:2200:-1900	3	3	0	1
junction	0	relief_junction:-2200:-1100	3	3	0	1
junction	0	relief_junction:-1400:-1100	6	6	0	1
junction	0	relief_junction:-400:-1100	3	3	0	1
junction	0	relief_junction:400:-1100	6	6	0	1
junction	0	relief_junction:1400:-1100	3	3	0	1
junction	0	relief_junction:2200:-1100	3	3	0	1
junction	0	relief_junction:-1500:-250	3	3	0	1
junction	0	relief_junction:-750:-250	3	3	0	1
junction	0	relief_junction:0:-250	3	3	0	1
junction	0	relief_junction:750:-250	3	3	0	1
junction	0	relief_junction:1500:-250	3	3	0	1
junction	0	relief_junction:-1500:250	3	3	0	1
junction	0	relief_junction:-750:250	3	3	0	1
junction	0	relief_junction:0:250	3	3	0	1
junction	0	relief_junction:750:250	3	3	0	1
junction	0	relief_junction:1500:250	3	3	0	1
junction	0	relief_junction:-2200:1100	3	3	0	1
junction	0	relief_junction:-1400:1100	6	6	0	1
junction	0	relief_junction:-400:1100	3	3	0	1
junction	0	relief_junction:400:1100	6	6	0	1
junction	0	relief_junction:1400:1100	3	3	0	1
junction	0	relief_junction:2200:1100	3	3	0	1
junction	0	relief_junction:-2200:1900	3	3	0	1
junction	0	relief_junction:-1400:1900	1	1	0	1
junction	0	relief_junction:-400:1900	1	1	0	1
junction	0	relief_junction:400:1900	1	1	0	1
junction	0	relief_junction:1400:1900	1	1	0	1
junction	0	relief_junction:2200:1900	3	3	0	1
junction	0	relief_junction:1020:2250	1	1	0	2
junction	0	relief_junction:-970:2260	1	1	0	2
bay	0	bay_elandor_west	0	-
bay	0	bay_elandor_east	0	-
bay	0	bay_kragmar_west	0	-
bay	0	bay_kragmar_east	0	-
scan2_endpoint	0	bay_edge_transition:land_001:to	land_001	to	scan2_counting_evaluated	false	186	1689	1503	1	1	0	1689:direct
scan2_endpoint	0	bay_edge_transition:land_004:from	land_004	from	scan2_counting_evaluated	false	198	1799	1601	1	1	0	198:direct
scan2_endpoint	0	bay_edge_transition:land_004:to	land_004	to	scan2_counting_evaluated	false	198	1799	1601	1	1	0	1799:direct
scan2_endpoint	0	bay_edge_transition:land_007:from	land_007	from	scan2_counting_evaluated	false	157	1755	1598	1	1	0	157:direct
scan2_endpoint	0	bay_edge_transition:land_010:to	land_010	to	scan2_counting_evaluated	false	181	1784	1603	1	1	0	1784:direct
scan2_endpoint	0	bay_edge_transition:land_013:from	land_013	from	scan2_counting_evaluated	false	215	1812	1597	1	1	0	215:direct
scan2_endpoint	0	bay_edge_transition:land_013:to	land_013	to	scan2_counting_evaluated	false	215	1812	1597	1	1	0	1812:direct
scan2_endpoint	0	bay_edge_transition:land_016:from	land_016	from	scan2_counting_evaluated	false	178	1725	1547	1	1	0	178:direct
scan2_edge	0	land_001	scan2_exactly_one_complete_select	false	1	1	0	1	1504	agrees
scan2_edge	0	land_004	scan2_exactly_one_complete_select	false	1	1	0	1	1602	agrees
scan2_edge	0	land_007	scan2_exactly_one_complete_select	false	1	1	0	1	1599	agrees
scan2_edge	0	land_010	scan2_exactly_one_complete_select	false	1	1	0	1	1604	agrees
scan2_edge	0	land_013	scan2_exactly_one_complete_select	false	1	1	0	1	1598	agrees
scan2_edge	0	land_016	scan2_exactly_one_complete_select	false	1	1	0	1	1549	agrees
scan2_tuple	0	land_001	1	scan2_tuple_complete	-	-	-	-	1689	direct	-1217:-2230	-1218:-2230	1504	7694c3f6b83bcd1ab883224dd9184860a7dcdb07b2e4fea07e1cdf482f844d4d	-
scan2_tuple	0	land_004	1	scan2_tuple_complete	198	direct	-853:-2237	-852:-2237	1799	direct	743:-2243	742:-2243	1602	6cc477c0e713fc01917f48eaa940d163325062185067549e6965cadb6c79f216	-
scan2_tuple	0	land_007	1	scan2_tuple_complete	157	direct	1106:-2234	1107:-2234	-	-	-	-	1599	6bdec1dfd19e1225ed7f2f912f4c6776eabbabf2556ceac329b99b44cd5ec1c9	-
