case_pack	resource	cell_x	cell_y	cell_z	tier	band	baseline_eligible	baseline_budget	baseline_planned	baseline_accepted	baseline_collisions	baseline_shortfall	baseline_placed	sampler_eligible	sampler_budget	sampler_planned	sampler_accepted	sampler_collisions	sampler_shortfall	sampler_placed
3	abyssal_crystal	-2	-132	-97	6	deep_2000_floor	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
3	abyssal_crystal	-2	-53	-93	5	ordinary	3984	2	1	1	0	0	2	3984	2	1	1	0	0	2
3	abyssal_crystal	-2	-53	-94	5	ordinary	4015	2	1	1	0	0	2	4015	2	1	1	0	0	2
3	abyssal_crystal	-2	-53	-95	5	ordinary	4002	1	1	1	0	0	1	4002	1	1	1	0	0	1
3	abyssal_crystal	-2	-53	-96	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	-2	-53	-97	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	-2	-54	-93	5	ordinary	3937	2	1	1	0	0	2	3937	2	1	1	0	0	2
3	abyssal_crystal	-2	-54	-94	5	ordinary	3769	2	1	1	0	0	2	3769	2	1	1	0	0	2
3	abyssal_crystal	-2	-54	-95	5	ordinary	4028	2	1	1	0	0	2	4028	2	1	1	0	0	2
3	abyssal_crystal	-2	-54	-96	5	ordinary	3939	2	1	1	0	0	2	3939	2	1	1	0	0	2
3	abyssal_crystal	-2	-54	-97	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	-2	-55	-93	5	ordinary	3601	2	1	1	0	0	2	3601	2	1	1	0	0	2
3	abyssal_crystal	-2	-55	-94	5	ordinary	3865	2	1	1	0	0	2	3865	2	1	1	0	0	2
3	abyssal_crystal	-2	-55	-95	5	ordinary	3963	2	1	1	0	0	2	3963	2	1	1	0	0	2
3	abyssal_crystal	-2	-55	-96	5	ordinary	3556	1	1	1	0	0	1	3556	1	1	1	0	0	1
3	abyssal_crystal	-2	-55	-97	5	ordinary	3418	2	1	1	0	0	2	3418	2	1	1	0	0	2
3	abyssal_crystal	-2	-56	-93	5	ordinary	3628	1	1	1	0	0	1	3628	1	1	1	0	0	1
3	abyssal_crystal	-2	-56	-94	5	ordinary	3599	2	1	1	0	0	2	3599	2	1	1	0	0	2
3	abyssal_crystal	-2	-56	-95	5	ordinary	2516	2	1	1	0	0	2	2516	2	1	1	0	0	2
3	abyssal_crystal	-2	-56	-96	5	ordinary	806	1	1	1	0	0	1	806	1	1	1	0	0	1
3	abyssal_crystal	-2	-56	-97	5	ordinary	461	0	0	0	0	0	0	461	0	0	0	0	0	0
3	abyssal_crystal	-2	-57	-93	5	ordinary	3930	2	1	1	0	0	2	3930	2	1	1	0	0	2
3	abyssal_crystal	-2	-57	-94	5	ordinary	4031	2	1	1	0	0	2	4031	2	1	1	0	0	2
3	abyssal_crystal	-2	-57	-95	5	ordinary	3050	2	1	1	0	0	2	3050	2	1	1	0	0	2
3	abyssal_crystal	-2	-57	-96	5	ordinary	1277	1	1	1	0	0	1	1277	1	1	1	0	0	1
3	abyssal_crystal	-2	-57	-97	5	ordinary	392	0	0	0	0	0	0	392	0	0	0	0	0	0
3	abyssal_crystal	-2	-68	-93	6	ordinary	2525	1	1	1	0	0	1	2525	1	1	1	0	0	1
3	abyssal_crystal	-2	-68	-94	6	ordinary	3007	2	1	1	0	0	2	3007	2	1	1	0	0	2
3	abyssal_crystal	-2	-68	-95	6	ordinary	4086	2	1	1	0	0	2	4086	2	1	1	0	0	2
3	abyssal_crystal	-2	-68	-96	6	ordinary	4018	2	1	1	0	0	2	4018	2	1	1	0	0	2
3	abyssal_crystal	-2	-68	-97	6	ordinary	3982	2	1	1	0	0	2	3982	2	1	1	0	0	2
3	abyssal_crystal	-2	-69	-93	6	ordinary	4040	2	1	1	0	0	2	4040	2	1	1	0	0	2
3	abyssal_crystal	-2	-69	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	-2	-69	-95	6	ordinary	4090	2	1	1	0	0	2	4090	2	1	1	0	0	2
3	abyssal_crystal	-2	-69	-96	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	-2	-69	-97	6	ordinary	4080	2	1	1	0	0	2	4080	2	1	1	0	0	2
3	abyssal_crystal	-2	-70	-93	6	ordinary	4072	2	1	1	0	0	2	4072	2	1	1	0	0	2
3	abyssal_crystal	-2	-70	-94	6	ordinary	3842	1	1	1	0	0	1	3842	1	1	1	0	0	1
3	abyssal_crystal	-2	-70	-95	6	ordinary	3781	1	1	1	0	0	1	3781	1	1	1	0	0	1
3	abyssal_crystal	-2	-70	-96	6	ordinary	3556	2	1	1	0	0	2	3556	2	1	1	0	0	2
3	abyssal_crystal	-2	-70	-97	6	ordinary	3974	2	1	1	0	0	2	3974	2	1	1	0	0	2
3	abyssal_crystal	-2	-71	-93	6	ordinary	3909	2	1	1	0	0	2	3909	2	1	1	0	0	2
3	abyssal_crystal	-2	-71	-94	6	ordinary	4058	2	1	1	0	0	2	4058	2	1	1	0	0	2
3	abyssal_crystal	-2	-71	-95	6	ordinary	4015	2	1	1	0	0	2	4015	2	1	1	0	0	2
3	abyssal_crystal	-2	-71	-96	6	ordinary	3993	2	1	1	0	0	2	3993	2	1	1	0	0	2
3	abyssal_crystal	-2	-71	-97	6	ordinary	3896	2	1	1	0	0	2	3896	2	1	1	0	0	2
3	abyssal_crystal	-2	-72	-93	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	-2	-72	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	-2	-72	-95	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	-2	-72	-96	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	-2	-72	-97	6	ordinary	3497	2	1	1	0	0	2	3497	2	1	1	0	0	2
3	abyssal_crystal	-2	-93	-93	6	ordinary	4009	2	1	1	0	0	2	4009	2	1	1	0	0	2
3	abyssal_crystal	-2	-93	-94	6	ordinary	3471	2	1	1	0	0	2	3471	2	1	1	0	0	2
3	abyssal_crystal	-2	-93	-95	6	ordinary	3165	1	1	1	0	0	1	3165	1	1	1	0	0	1
3	abyssal_crystal	-2	-93	-96	6	ordinary	3890	2	1	1	0	0	2	3890	2	1	1	0	0	2
3	abyssal_crystal	-2	-93	-97	6	ordinary	3968	2	1	1	0	0	2	3968	2	1	1	0	0	2
3	abyssal_crystal	-2	-94	-93	6	deep_1500_1999	1249	0	0	0	0	0	0	1249	0	0	0	0	0	0
3	abyssal_crystal	-2	-94	-93	6	ordinary	2816	1	1	1	0	0	1	2816	1	1	1	0	0	1
3	abyssal_crystal	-2	-94	-94	6	deep_1500_1999	1280	1	1	1	0	0	1	1280	1	1	1	0	0	1
3	abyssal_crystal	-2	-94	-94	6	ordinary	2816	2	1	1	0	0	2	2816	2	1	1	0	0	2
3	abyssal_crystal	-2	-94	-95	6	deep_1500_1999	1280	0	0	0	0	0	0	1280	0	0	0	0	0	0
3	abyssal_crystal	-2	-94	-95	6	ordinary	2603	1	1	1	0	0	1	2603	1	1	1	0	0	1
3	abyssal_crystal	-2	-94	-96	6	deep_1500_1999	1280	1	1	1	0	0	1	1280	1	1	1	0	0	1
3	abyssal_crystal	-2	-94	-96	6	ordinary	2816	2	1	1	0	0	2	2816	2	1	1	0	0	2
3	abyssal_crystal	-2	-94	-97	6	deep_1500_1999	1280	1	1	1	0	0	1	1280	1	1	1	0	0	1
3	abyssal_crystal	-2	-94	-97	6	ordinary	2816	2	1	1	0	0	2	2816	2	1	1	0	0	2
3	abyssal_crystal	-2	-95	-93	6	deep_1500_1999	4010	3	2	2	0	0	3	4010	3	2	2	0	0	3
3	abyssal_crystal	-2	-95	-94	6	deep_1500_1999	4010	3	2	2	0	0	3	4010	3	2	2	0	0	3
3	abyssal_crystal	-2	-95	-95	6	deep_1500_1999	3806	2	1	1	0	0	2	3806	2	1	1	0	0	2
3	abyssal_crystal	-2	-95	-96	6	deep_1500_1999	3617	2	1	1	0	0	2	3617	2	1	1	0	0	2
3	abyssal_crystal	-2	-95	-97	6	deep_1500_1999	3446	2	1	1	0	0	2	3446	2	1	1	0	0	2
3	abyssal_crystal	-2	-96	-93	6	deep_1500_1999	1091	0	0	0	0	0	0	1091	0	0	0	0	0	0
3	abyssal_crystal	-2	-96	-94	6	deep_1500_1999	1218	1	1	1	0	0	1	1218	1	1	1	0	0	1
3	abyssal_crystal	-2	-96	-95	6	deep_1500_1999	2278	1	1	1	0	0	1	2278	1	1	1	0	0	1
3	abyssal_crystal	-2	-96	-96	6	deep_1500_1999	2533	1	1	1	0	0	1	2533	1	1	1	0	0	1
3	abyssal_crystal	-2	-96	-97	6	deep_1500_1999	3611	3	2	2	0	0	3	3611	3	2	2	0	0	3
3	abyssal_crystal	-2	-97	-93	6	deep_1500_1999	1199	1	1	1	0	0	1	1199	1	1	1	0	0	1
3	abyssal_crystal	-2	-97	-94	6	deep_1500_1999	1427	1	1	1	0	0	1	1427	1	1	1	0	0	1
3	abyssal_crystal	-2	-97	-95	6	deep_1500_1999	1728	1	1	1	0	0	1	1728	1	1	1	0	0	1
3	abyssal_crystal	-2	-97	-96	6	deep_1500_1999	2740	1	1	1	0	0	1	2740	1	1	1	0	0	1
3	abyssal_crystal	-2	-97	-97	6	deep_1500_1999	3930	3	2	2	0	0	3	3930	3	2	2	0	0	3
3	abyssal_crystal	0	-128	-97	6	deep_2000_floor	202	0	0	0	0	0	0	202	0	0	0	0	0	0
3	abyssal_crystal	0	-129	-93	6	deep_2000_floor	2593	2	1	1	0	0	2	2593	2	1	1	0	0	2
3	abyssal_crystal	0	-129	-94	6	deep_2000_floor	2380	2	1	1	0	0	2	2380	2	1	1	0	0	2
3	abyssal_crystal	0	-129	-95	6	deep_2000_floor	1721	1	1	1	0	0	1	1721	1	1	1	0	0	1
3	abyssal_crystal	0	-129	-96	6	deep_2000_floor	2587	2	1	1	0	0	2	2587	2	1	1	0	0	2
3	abyssal_crystal	0	-129	-97	6	deep_2000_floor	3807	3	2	2	0	0	3	3807	3	2	2	0	0	3
3	abyssal_crystal	0	-130	-93	6	deep_2000_floor	3290	3	2	2	0	0	3	3290	3	2	2	0	0	3
3	abyssal_crystal	0	-130	-94	6	deep_2000_floor	4093	3	2	2	0	0	3	4093	3	2	2	0	0	3
3	abyssal_crystal	0	-130	-95	6	deep_2000_floor	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
3	abyssal_crystal	0	-130	-96	6	deep_2000_floor	3261	3	2	2	0	0	3	3261	3	2	2	0	0	3
3	abyssal_crystal	0	-130	-97	6	deep_2000_floor	2188	2	1	1	0	0	2	2188	2	1	1	0	0	2
3	abyssal_crystal	0	-131	-93	6	deep_2000_floor	3013	2	1	1	0	0	2	3013	2	1	1	0	0	2
3	abyssal_crystal	0	-131	-94	6	deep_2000_floor	3331	3	2	2	0	0	3	3331	3	2	2	0	0	3
3	abyssal_crystal	0	-131	-95	6	deep_2000_floor	3857	2	1	1	0	0	2	3857	2	1	1	0	0	2
3	abyssal_crystal	0	-131	-96	6	deep_2000_floor	3726	2	1	1	0	0	2	3726	2	1	1	0	0	2
3	abyssal_crystal	0	-131	-97	6	deep_2000_floor	3275	3	2	2	0	0	3	3275	3	2	2	0	0	3
3	abyssal_crystal	0	-132	-93	6	deep_2000_floor	3675	3	2	2	0	0	3	3675	3	2	2	0	0	3
3	abyssal_crystal	0	-132	-94	6	deep_2000_floor	3713	3	2	2	0	0	3	3713	3	2	2	0	0	3
3	abyssal_crystal	0	-132	-95	6	deep_2000_floor	2784	2	1	1	0	0	2	2784	2	1	1	0	0	2
3	abyssal_crystal	0	-132	-96	6	deep_2000_floor	3967	3	2	2	0	0	3	3967	3	2	2	0	0	3
3	abyssal_crystal	0	-132	-97	6	deep_2000_floor	3995	3	2	2	0	0	3	3995	3	2	2	0	0	3
3	abyssal_crystal	0	-53	-93	5	ordinary	3954	2	1	1	0	0	2	3954	2	1	1	0	0	2
3	abyssal_crystal	0	-53	-94	5	ordinary	3938	2	1	1	0	0	2	3938	2	1	1	0	0	2
3	abyssal_crystal	0	-53	-95	5	ordinary	3881	2	1	1	0	0	2	3881	2	1	1	0	0	2
3	abyssal_crystal	0	-53	-96	5	ordinary	3965	2	1	1	0	0	2	3965	2	1	1	0	0	2
3	abyssal_crystal	0	-53	-97	5	ordinary	4029	2	1	1	0	0	2	4029	2	1	1	0	0	2
3	abyssal_crystal	0	-54	-93	5	ordinary	4048	2	1	1	0	0	2	4048	2	1	1	0	0	2
3	abyssal_crystal	0	-54	-94	5	ordinary	3704	2	1	1	0	0	2	3704	2	1	1	0	0	2
3	abyssal_crystal	0	-54	-95	5	ordinary	4075	2	1	1	0	0	2	4075	2	1	1	0	0	2
3	abyssal_crystal	0	-54	-96	5	ordinary	4023	2	1	1	0	0	2	4023	2	1	1	0	0	2
3	abyssal_crystal	0	-54	-97	5	ordinary	4092	2	1	1	0	0	2	4092	2	1	1	0	0	2
3	abyssal_crystal	0	-55	-93	5	ordinary	4094	2	1	1	0	0	2	4094	2	1	1	0	0	2
3	abyssal_crystal	0	-55	-94	5	ordinary	3865	2	1	1	0	0	2	3865	2	1	1	0	0	2
3	abyssal_crystal	0	-55	-95	5	ordinary	1800	1	1	1	0	0	1	1800	1	1	1	0	0	1
3	abyssal_crystal	0	-55	-96	5	ordinary	561	0	0	0	0	0	0	561	0	0	0	0	0	0
3	abyssal_crystal	0	-55	-97	5	ordinary	637	0	0	0	0	0	0	637	0	0	0	0	0	0
3	abyssal_crystal	0	-56	-93	5	ordinary	2321	1	1	1	0	0	1	2321	1	1	1	0	0	1
3	abyssal_crystal	0	-56	-94	5	ordinary	835	1	1	1	0	0	1	835	1	1	1	0	0	1
3	abyssal_crystal	0	-56	-95	5	ordinary	15	0	0	0	0	0	0	15	0	0	0	0	0	0
3	abyssal_crystal	0	-57	-93	5	ordinary	2826	1	1	1	0	0	1	2826	1	1	1	0	0	1
3	abyssal_crystal	0	-57	-94	5	ordinary	1548	1	1	1	0	0	1	1548	1	1	1	0	0	1
3	abyssal_crystal	0	-57	-95	5	ordinary	199	0	0	0	0	0	0	199	0	0	0	0	0	0
3	abyssal_crystal	0	-68	-93	6	ordinary	4042	2	1	1	0	0	2	4042	2	1	1	0	0	2
3	abyssal_crystal	0	-68	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-68	-95	6	ordinary	3741	1	1	1	0	0	1	3741	1	1	1	0	0	1
3	abyssal_crystal	0	-68	-96	6	ordinary	4085	2	1	1	0	0	2	4085	2	1	1	0	0	2
3	abyssal_crystal	0	-68	-97	6	ordinary	3947	2	1	1	0	0	2	3947	2	1	1	0	0	2
3	abyssal_crystal	0	-69	-93	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-69	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-69	-95	6	ordinary	4084	2	1	1	0	0	2	4084	2	1	1	0	0	2
3	abyssal_crystal	0	-69	-96	6	ordinary	4054	2	1	1	0	0	2	4054	2	1	1	0	0	2
3	abyssal_crystal	0	-69	-97	6	ordinary	4037	2	1	1	0	0	2	4037	2	1	1	0	0	2
3	abyssal_crystal	0	-70	-93	6	ordinary	4063	2	1	1	0	0	2	4063	2	1	1	0	0	2
3	abyssal_crystal	0	-70	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-70	-95	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-70	-96	6	ordinary	3819	2	1	1	0	0	2	3819	2	1	1	0	0	2
3	abyssal_crystal	0	-70	-97	6	ordinary	4052	2	1	1	0	0	2	4052	2	1	1	0	0	2
3	abyssal_crystal	0	-71	-93	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-71	-94	6	ordinary	4064	2	1	1	0	0	2	4064	2	1	1	0	0	2
3	abyssal_crystal	0	-71	-95	6	ordinary	3848	2	1	1	0	0	2	3848	2	1	1	0	0	2
3	abyssal_crystal	0	-71	-96	6	ordinary	2912	1	1	1	0	0	1	2912	1	1	1	0	0	1
3	abyssal_crystal	0	-71	-97	6	ordinary	3120	2	1	1	0	0	2	3120	2	1	1	0	0	2
3	abyssal_crystal	0	-72	-93	6	ordinary	4090	2	1	1	0	0	2	4090	2	1	1	0	0	2
3	abyssal_crystal	0	-72	-94	6	ordinary	3978	2	1	1	0	0	2	3978	2	1	1	0	0	2
3	abyssal_crystal	0	-72	-95	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-72	-96	6	ordinary	4071	2	1	1	0	0	2	4071	2	1	1	0	0	2
3	abyssal_crystal	0	-72	-97	6	ordinary	3660	1	1	1	0	0	1	3660	1	1	1	0	0	1
3	abyssal_crystal	0	-93	-93	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-93	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-93	-95	6	ordinary	3872	2	1	1	0	0	2	3872	2	1	1	0	0	2
3	abyssal_crystal	0	-93	-96	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	0	-93	-97	6	ordinary	3336	1	1	1	0	0	1	3336	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-93	6	deep_1500_1999	1274	1	1	1	0	0	1	1274	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-93	6	ordinary	2789	1	1	1	0	0	1	2789	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-94	6	deep_1500_1999	1278	1	1	1	0	0	1	1278	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-94	6	ordinary	2743	1	1	1	0	0	1	2743	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-95	6	deep_1500_1999	1279	1	1	1	0	0	1	1279	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-95	6	ordinary	2772	1	1	1	0	0	1	2772	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-96	6	deep_1500_1999	1224	1	1	1	0	0	1	1224	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-96	6	ordinary	2729	1	1	1	0	0	1	2729	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-97	6	deep_1500_1999	1279	1	1	1	0	0	1	1279	1	1	1	0	0	1
3	abyssal_crystal	0	-94	-97	6	ordinary	2620	1	1	1	0	0	1	2620	1	1	1	0	0	1
3	abyssal_crystal	0	-95	-93	6	deep_1500_1999	3848	2	1	1	0	0	2	3848	2	1	1	0	0	2
3	abyssal_crystal	0	-95	-94	6	deep_1500_1999	3962	2	1	1	0	0	2	3962	2	1	1	0	0	2
3	abyssal_crystal	0	-95	-95	6	deep_1500_1999	4041	3	2	2	0	0	3	4041	3	2	2	0	0	3
3	abyssal_crystal	0	-95	-96	6	deep_1500_1999	4012	3	2	2	0	0	3	4012	3	2	2	0	0	3
3	abyssal_crystal	0	-95	-97	6	deep_1500_1999	3976	3	2	2	0	0	3	3976	3	2	2	0	0	3
3	abyssal_crystal	0	-96	-93	6	deep_1500_1999	730	1	1	1	0	0	1	730	1	1	1	0	0	1
3	abyssal_crystal	0	-96	-94	6	deep_1500_1999	858	1	1	1	0	0	1	858	1	1	1	0	0	1
3	abyssal_crystal	0	-96	-95	6	deep_1500_1999	972	0	0	0	0	0	0	972	0	0	0	0	0	0
3	abyssal_crystal	0	-96	-96	6	deep_1500_1999	2890	2	1	1	0	0	2	2890	2	1	1	0	0	2
3	abyssal_crystal	0	-96	-97	6	deep_1500_1999	4094	2	1	1	0	0	2	4094	2	1	1	0	0	2
3	abyssal_crystal	0	-97	-93	6	deep_1500_1999	432	1	1	1	0	0	1	432	1	1	1	0	0	1
3	abyssal_crystal	0	-97	-94	6	deep_1500_1999	296	0	0	0	0	0	0	296	0	0	0	0	0	0
3	abyssal_crystal	0	-97	-95	6	deep_1500_1999	1503	1	1	1	0	0	1	1503	1	1	1	0	0	1
3	abyssal_crystal	0	-97	-96	6	deep_1500_1999	2742	2	1	1	0	0	2	2742	2	1	1	0	0	2
3	abyssal_crystal	0	-97	-97	6	deep_1500_1999	3886	2	1	1	0	0	2	3886	2	1	1	0	0	2
3	abyssal_crystal	1	-128	-93	6	deep_2000_floor	23	0	0	0	0	0	0	23	0	0	0	0	0	0
3	abyssal_crystal	1	-128	-94	6	deep_2000_floor	2	0	0	0	0	0	0	2	0	0	0	0	0	0
3	abyssal_crystal	1	-129	-93	6	deep_2000_floor	3358	2	1	1	0	0	2	3358	2	1	1	0	0	2
3	abyssal_crystal	1	-129	-94	6	deep_2000_floor	2847	2	1	1	0	0	2	2847	2	1	1	0	0	2
3	abyssal_crystal	1	-129	-95	6	deep_2000_floor	1787	2	1	1	0	0	2	1787	2	1	1	0	0	2
3	abyssal_crystal	1	-129	-96	6	deep_2000_floor	2523	2	1	1	0	0	2	2523	2	1	1	0	0	2
3	abyssal_crystal	1	-129	-97	6	deep_2000_floor	3056	2	1	1	0	0	2	3056	2	1	1	0	0	2
3	abyssal_crystal	1	-130	-93	6	deep_2000_floor	4029	3	2	2	0	0	3	4029	3	2	2	0	0	3
3	abyssal_crystal	1	-130	-94	6	deep_2000_floor	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
3	abyssal_crystal	1	-130	-95	6	deep_2000_floor	3982	3	2	2	0	0	3	3982	3	2	2	0	0	3
3	abyssal_crystal	1	-130	-96	6	deep_2000_floor	3374	2	1	1	0	0	2	3374	2	1	1	0	0	2
3	abyssal_crystal	1	-130	-97	6	deep_2000_floor	2834	2	1	1	0	0	2	2834	2	1	1	0	0	2
3	abyssal_crystal	1	-131	-93	6	deep_2000_floor	3929	3	2	2	0	0	3	3929	3	2	2	0	0	3
3	abyssal_crystal	1	-131	-94	6	deep_2000_floor	3899	3	2	2	0	0	3	3899	3	2	2	0	0	3
3	abyssal_crystal	1	-131	-95	6	deep_2000_floor	3974	3	2	2	0	0	3	3974	3	2	2	0	0	3
3	abyssal_crystal	1	-131	-96	6	deep_2000_floor	3914	3	2	2	0	0	3	3914	3	2	2	0	0	3
3	abyssal_crystal	1	-131	-97	6	deep_2000_floor	3581	2	1	1	0	0	2	3581	2	1	1	0	0	2
3	abyssal_crystal	1	-132	-93	6	deep_2000_floor	3576	3	2	2	0	0	3	3576	3	2	2	0	0	3
3	abyssal_crystal	1	-132	-94	6	deep_2000_floor	2892	2	1	1	0	0	2	2892	2	1	1	0	0	2
3	abyssal_crystal	1	-132	-95	6	deep_2000_floor	3002	2	1	1	0	0	2	3002	2	1	1	0	0	2
3	abyssal_crystal	1	-132	-96	6	deep_2000_floor	3980	3	2	2	0	0	3	3980	3	2	2	0	0	3
3	abyssal_crystal	1	-132	-97	6	deep_2000_floor	4039	3	2	2	0	0	3	4039	3	2	2	0	0	3
3	abyssal_crystal	1	-53	-93	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	1	-53	-94	5	ordinary	4041	2	1	1	0	0	2	4041	2	1	1	0	0	2
3	abyssal_crystal	1	-53	-95	5	ordinary	3913	2	1	1	0	0	2	3913	2	1	1	0	0	2
3	abyssal_crystal	1	-53	-96	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	1	-53	-97	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	1	-54	-93	5	ordinary	4035	2	1	1	0	0	2	4035	2	1	1	0	0	2
3	abyssal_crystal	1	-54	-94	5	ordinary	3958	2	1	1	0	0	2	3958	2	1	1	0	0	2
3	abyssal_crystal	1	-54	-95	5	ordinary	3812	2	1	1	0	0	2	3812	2	1	1	0	0	2
3	abyssal_crystal	1	-54	-96	5	ordinary	4065	2	1	1	0	0	2	4065	2	1	1	0	0	2
3	abyssal_crystal	1	-54	-97	5	ordinary	3677	1	1	1	0	0	1	3677	1	1	1	0	0	1
3	abyssal_crystal	1	-55	-93	5	ordinary	4027	2	1	1	0	0	2	4027	2	1	1	0	0	2
3	abyssal_crystal	1	-55	-94	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	1	-55	-95	5	ordinary	3295	2	1	1	0	0	2	3295	2	1	1	0	0	2
3	abyssal_crystal	1	-55	-96	5	ordinary	1912	1	1	1	0	0	1	1912	1	1	1	0	0	1
3	abyssal_crystal	1	-55	-97	5	ordinary	1707	0	0	0	0	0	0	1707	0	0	0	0	0	0
3	abyssal_crystal	1	-56	-93	5	ordinary	3194	2	1	1	0	0	2	3194	2	1	1	0	0	2
3	abyssal_crystal	1	-56	-94	5	ordinary	1861	1	1	1	0	0	1	1861	1	1	1	0	0	1
3	abyssal_crystal	1	-56	-95	5	ordinary	653	0	0	0	0	0	0	653	0	0	0	0	0	0
3	abyssal_crystal	1	-56	-96	5	ordinary	1	0	0	0	0	0	0	1	0	0	0	0	0	0
3	abyssal_crystal	1	-57	-93	5	ordinary	3586	2	1	1	0	0	2	3586	2	1	1	0	0	2
3	abyssal_crystal	1	-57	-94	5	ordinary	2835	2	1	1	0	0	2	2835	2	1	1	0	0	2
3	abyssal_crystal	1	-57	-95	5	ordinary	2132	1	1	1	0	0	1	2132	1	1	1	0	0	1
3	abyssal_crystal	1	-57	-96	5	ordinary	874	0	0	0	0	0	0	874	0	0	0	0	0	0
3	abyssal_crystal	1	-57	-97	5	ordinary	91	0	0	0	0	0	0	91	0	0	0	0	0	0
3	abyssal_crystal	1	-68	-93	6	ordinary	4038	2	1	1	0	0	2	4038	2	1	1	0	0	2
3	abyssal_crystal	1	-68	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	1	-68	-95	6	ordinary	3993	2	1	1	0	0	2	3993	2	1	1	0	0	2
3	abyssal_crystal	1	-68	-96	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	1	-68	-97	6	ordinary	4045	2	1	1	0	0	2	4045	2	1	1	0	0	2
3	abyssal_crystal	1	-69	-93	6	ordinary	3931	2	1	1	0	0	2	3931	2	1	1	0	0	2
3	abyssal_crystal	1	-69	-94	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
3	abyssal_crystal	1	-69	-95	6	ordinary	4045	2	1	1	0	0	2	4045	2	1	1	0	0	2
3	abyssal_crystal	1	-69	-96	6	ordinary	4086	2	1	1	0	0	2	4086	2	1	1	0	0	2
3	abyssal_crystal	1	-69	-97	6	ordinary	3956	2	1	1	0	0	2	3956	2	1	1	0	0	2
3	abyssal_crystal	1	-70	-93	6	ordinary	4018	2	1	1	0	0	2	4018	2	1	1	0	0	2
3	abyssal_crystal	1	-70	-94	6	ordinary	3937	2	1	1	0	0	2	3937	2	1	1	0	0	2
3	abyssal_crystal	1	-70	-95	6	ordinary	4000	2	1	1	0	0	2	4000	2	1	1	0	0	2
3	abyssal_crystal	1	-70	-96	6	ordinary	3906	2	1	1	0	0	2	3906	2	1	1	0	0	2
3	abyssal_crystal	1	-70	-97	6	ordinary	3955	2	1	1	0	0	2	3955	2	1	1	0	0	2
3	abyssal_crystal	1	-71	-93	6	ordinary	3998	2	1	1	0	0	2	3998	2	1	1	0	0	2
