schema	grug_wp40_census_scan4_seed_set_v3
scan_schema	grug_wp40_census_scan_v6
seed_set	full_w
column	extremal	family	site	scalar	bound	value	seed
column	open	family	sites	scan	reason
column	excluded	family	site	reason
column	seed	decimal	terms	detail
column	term	name	seeds	derivation
extremal	edge	land_039	topology_ceiling_nodes	minimum	32	0
extremal	edge	land_040	max_abs_scalar_q	maximum	1441	9797114176411339008
extremal	edge	land_040	max_abs_scalar_q	minimum	16	13723970987501273481
extremal	edge	land_040	topology_ceiling_nodes	maximum	32	0
extremal	edge	land_040	topology_ceiling_nodes	minimum	32	0
extremal	edge	land_041	max_abs_scalar_q	maximum	307803	14182845209537842764
extremal	edge	land_041	max_abs_scalar_q	minimum	65536	49316177051488339
extremal	edge	land_041	topology_ceiling_nodes	maximum	64	166634950098136488
extremal	edge	land_041	topology_ceiling_nodes	minimum	1	49316177051488339
extremal	edge	land_042	max_abs_scalar_q	maximum	256704	8958864149374297854
extremal	edge	land_042	max_abs_scalar_q	minimum	65536	117486142933669247
extremal	edge	land_042	topology_ceiling_nodes	maximum	64	438476677795139729
extremal	edge	land_042	topology_ceiling_nodes	minimum	1	117486142933669247
extremal	edge	land_043	max_abs_scalar_q	maximum	0	0
extremal	edge	land_043	max_abs_scalar_q	minimum	0	0
extremal	edge	land_043	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_043	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_044	max_abs_scalar_q	maximum	0	0
extremal	edge	land_044	max_abs_scalar_q	minimum	0	0
extremal	edge	land_044	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_044	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_045	max_abs_scalar_q	maximum	0	0
extremal	edge	land_045	max_abs_scalar_q	minimum	0	0
extremal	edge	land_045	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_045	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_046	max_abs_scalar_q	maximum	0	0
