edge	2147483648	land_061	ordinary	ordinary_interval_select	1	-	0	1	401	401	0	0
perimeter	2147483648	perimeter_elandor_mainland	14955	2	131072
perimeter	2147483648	perimeter_kragmar_mainland	15003	3	196608
perimeter	2147483648	perimeter_holy_grounds	11000	0	0
aperture	2147483648	bay_mouth_aperture:elandor_west	before	-1340	-2921	0	0	-1339	-2921	0	0	-1341	-2920	0	0
aperture	2147483648	bay_mouth_aperture:elandor_west	after	-605	-2916	0	0	-606	-2916	0	0	-604	-2915	0	0
aperture	2147483648	bay_mouth_aperture:elandor_east	before	570	-2927	20872	0	571	-2927	25430	0	569	-2928	17320	0
aperture	2147483648	bay_mouth_aperture:elandor_east	after	1228	-2928	0	0	1227	-2928	0	0	1229	-2928	0	0
aperture	2147483648	bay_mouth_aperture:kragmar_west	before	-1406	2939	0	0	-1405	2939	0	0	-1407	2939	0	0
aperture	2147483648	bay_mouth_aperture:kragmar_west	after	-760	2933	-196608	3	-761	2933	-196608	3	-759	2933	-196608	3
aperture	2147483648	bay_mouth_aperture:kragmar_east	before	450	2921	0	0	451	2921	0	0	449	2921	0	0
aperture	2147483648	bay_mouth_aperture:kragmar_east	after	1189	2928	0	0	1188	2928	0	0	1190	2928	0	0
attachment	2147483648	perimeter_attachment:elandor:land_031	land_031	from	attachment_equality_select	0	1	-2498	-1100	-2498	-1100	1404
attachment	2147483648	perimeter_attachment:elandor:land_001	land_001	from	attachment_equality_select	0	1	-2515	-2670	-2515	-2670	14784
attachment	2147483648	perimeter_attachment:elandor:land_007	land_007	to	attachment_equality_select	0	1	2512	-2663	2512	-2663	9672
attachment	2147483648	perimeter_attachment:elandor:land_034	land_034	to	attachment_equality_select	0	1	2497	-1100	2497	-1100	8106
attachment	2147483648	perimeter_attachment:kragmar:land_037	land_037	from	attachment_equality_select	0	1	-2489	1100	-2489	1100	14207
attachment	2147483648	perimeter_attachment:kragmar:land_010	land_010	from	attachment_equality_select	0	1	-2521	2665	-2521	2665	774
attachment	2147483648	perimeter_attachment:kragmar:land_016	land_016	to	attachment_adjacent_select	1	1	2517	2678	2517	2679	5914
attachment	2147483648	perimeter_attachment:kragmar:land_040	land_040	to	attachment_equality_select	0	1	2508	1100	2508	1100	7502
