plot	x	z	perimeter_fall	perimeter_rise	submerged	submerged_margin	reference_wet	clear_to
forge_charcoal	164	-60	0	0	0	0	false	13
forge_charcoal	168	-60	0	0	0	0	false	13
forge_charcoal	172	-60	0	4	0	0	false	13
forge_charcoal	176	-60	0	4	0	0	false	13
forge_charcoal	180	-60	0	4	0	0	false	13
forge_charcoal	184	-60	4	0	0	0	false	13
forge_charcoal	188	-60	4	4	0	0	false	13
forge_charcoal	192	-60	4	4	0	0	false	13
forge_charcoal	196	-60	4	4	0	0	false	13
forge_charcoal	200	-60	4	4	0	0	false	13
forge_charcoal	204	-60	4	4	0	0	false	13
forge_charcoal	52	-56	6	1	0	0	false	13
forge_charcoal	56	-56	6	1	0	0	false	13
forge_charcoal	60	-56	6	3	0	0	false	13
forge_charcoal	64	-56	8	6	0	0	false	13
forge_charcoal	68	-56	11	6	0	0	false	13
forge_charcoal	72	-56	9	8	0	0	false	13
forge_charcoal	76	-56	8	11	0	0	false	13
forge_charcoal	80	-56	12	9	0	0	false	13
forge_charcoal	84	-56	12	8	0	0	false	13
forge_charcoal	88	-56	12	8	0	0	false	13
forge_charcoal	92	-56	12	8	0	0	false	13
forge_charcoal	96	-56	12	8	0	0	false	13
forge_charcoal	100	-56	8	8	0	0	false	13
forge_charcoal	104	-56	8	8	0	0	false	13
forge_charcoal	108	-56	8	4	0	0	false	13
forge_charcoal	112	-56	4	4	0	0	false	13
forge_charcoal	116	-56	4	8	0	0	false	13
forge_charcoal	120	-56	4	4	0	0	false	13
forge_charcoal	124	-56	4	4	0	0	false	13
forge_charcoal	128	-56	4	0	0	0	false	13
forge_charcoal	132	-56	4	0	0	0	false	13
forge_charcoal	136	-56	4	0	0	0	false	13
forge_charcoal	140	-56	4	0	0	0	false	13
forge_charcoal	144	-56	4	0	0	0	false	13
forge_charcoal	148	-56	0	4	0	0	false	13
forge_charcoal	152	-56	0	4	0	0	false	13
forge_charcoal	156	-56	0	4	0	0	false	13
forge_charcoal	160	-56	0	0	0	0	false	13
forge_charcoal	164	-56	0	0	0	0	false	13
forge_charcoal	168	-56	0	0	0	0	false	13
forge_charcoal	172	-56	0	4	0	0	false	13
forge_charcoal	176	-56	0	4	0	0	false	13
forge_charcoal	180	-56	4	0	0	0	false	13
forge_charcoal	184	-56	4	4	0	0	false	13
forge_charcoal	188	-56	4	4	0	0	false	13
forge_charcoal	192	-56	4	4	0	0	false	13
forge_charcoal	196	-56	4	4	0	0	false	13
forge_charcoal	200	-56	4	4	0	0	false	13
forge_charcoal	204	-56	0	4	0	0	false	13
forge_charcoal	52	-52	5	0	0	0	false	13
forge_charcoal	56	-52	6	1	0	0	false	13
forge_charcoal	60	-52	6	3	0	0	false	13
forge_charcoal	64	-52	8	6	0	0	false	13
forge_charcoal	68	-52	11	6	0	0	false	13
forge_charcoal	72	-52	9	11	0	0	false	13
forge_charcoal	76	-52	8	11	0	0	false	13
forge_charcoal	80	-52	12	9	0	0	false	13
forge_charcoal	84	-52	12	8	0	0	false	13
forge_charcoal	88	-52	12	8	0	0	false	13
forge_charcoal	92	-52	12	8	0	0	false	13
forge_charcoal	96	-52	12	8	0	0	false	13
forge_charcoal	100	-52	8	8	0	0	false	13
forge_charcoal	104	-52	8	8	0	0	false	13
forge_charcoal	108	-52	4	8	0	0	false	13
forge_charcoal	112	-52	4	8	0	0	false	13
forge_charcoal	116	-52	4	8	0	0	false	13
forge_charcoal	120	-52	4	4	0	0	false	13
forge_charcoal	124	-52	4	4	0	0	false	13
forge_charcoal	128	-52	4	0	0	0	false	13
forge_charcoal	132	-52	4	0	0	0	false	13
forge_charcoal	136	-52	4	0	0	0	false	13
forge_charcoal	140	-52	0	4	0	0	false	13
forge_charcoal	144	-52	0	4	0	0	false	13
forge_charcoal	148	-52	0	4	0	0	false	13
forge_charcoal	152	-52	0	4	0	0	false	13
forge_charcoal	156	-52	0	4	0	0	false	13
forge_charcoal	160	-52	0	0	0	0	false	13
forge_charcoal	164	-52	0	0	0	0	false	13
forge_charcoal	168	-52	0	0	0	0	false	13
forge_charcoal	172	-52	0	4	0	0	false	13
forge_charcoal	176	-52	0	4	0	0	false	13
forge_charcoal	180	-52	4	4	0	0	false	13
forge_charcoal	184	-52	4	4	0	0	false	13
forge_charcoal	188	-52	4	4	0	0	false	13
forge_charcoal	192	-52	4	4	0	0	false	13
forge_charcoal	196	-52	0	4	0	0	false	13
forge_charcoal	200	-52	0	4	0	0	false	13
forge_charcoal	204	-52	0	4	0	0	false	13
